0	472.0	308.0	52.03252032520326	53.04878048780488
1	512.0	348.0	47.96747967479675	46.95121951219512
2	512.0	348.0	47.96747967479675	46.95121951219512
3	512.0	348.0	47.96747967479675	46.95121951219512
4	432.0	360.0	56.09756097560976	45.1219512195122
5	512.0	348.0	47.96747967479675	46.95121951219512
6	472.0	308.0	52.03252032520326	53.04878048780488
7	472.0	308.0	52.03252032520326	53.04878048780488
8	488.0	356.0	50.40650406504065	45.73170731707317
9	484.0	348.0	50.81300813008131	46.95121951219512
10	428.0	348.0	56.50406504065041	46.95121951219512
11	512.0	348.0	47.96747967479675	46.95121951219512
12	472.0	308.0	52.03252032520326	53.04878048780488
13	472.0	308.0	52.03252032520326	53.04878048780488
14	472.0	312.0	52.03252032520326	52.4390243902439
15	436.0	328.0	55.6910569105691	50.0
16	444.0	384.0	54.87804878048781	41.46341463414634
17	384.0	332.0	60.97560975609756	49.390243902439025
18	472.0	316.0	52.03252032520326	51.829268292682926
19	472.0	308.0	52.03252032520326	53.04878048780488
20	420.0	344.0	57.3170731707317	47.5609756097561
21	508.0	348.0	48.3739837398374	46.95121951219512
22	460.0	344.0	53.2520325203252	47.5609756097561
23	456.0	308.0	53.65853658536586	53.04878048780488
24	464.0	312.0	52.84552845528455	52.4390243902439
25	336.0	308.0	65.85365853658537	53.04878048780488
26	320.0	276.0	67.47967479674797	57.92682926829268
27	460.0	312.0	53.2520325203252	52.4390243902439
28	468.0	308.0	52.4390243902439	53.04878048780488
29	464.0	372.0	52.84552845528455	43.292682926829265
30	304.0	256.0	69.10569105691057	60.97560975609756
31	348.0	308.0	64.63414634146342	53.04878048780488
32	432.0	304.0	56.09756097560976	53.65853658536586
33	480.0	356.0	51.21951219512195	45.73170731707317
34	460.0	312.0	53.2520325203252	52.4390243902439
35	484.0	356.0	50.81300813008131	45.73170731707317
36	344.0	312.0	65.04065040650406	52.4390243902439
37	440.0	304.0	55.28455284552846	53.65853658536586
38	380.0	308.0	61.382113821138205	53.04878048780488
39	448.0	352.0	54.47154471544715	46.34146341463415
40	316.0	244.0	67.88617886178862	62.80487804878049
41	332.0	248.0	66.26016260162602	62.19512195121951
42	392.0	304.0	60.16260162601627	53.65853658536586
43	344.0	276.0	65.04065040650406	57.92682926829268
44	488.0	352.0	50.40650406504065	46.34146341463415
45	432.0	340.0	56.09756097560976	48.170731707317074
46	332.0	268.0	66.26016260162602	59.14634146341463
47	356.0	300.0	63.82113821138211	54.268292682926834
48	440.0	300.0	55.28455284552846	54.268292682926834
49	312.0	256.0	68.29268292682927	60.97560975609756
50	460.0	296.0	53.2520325203252	54.87804878048781
51	396.0	328.0	59.756097560975604	50.0
52	388.0	300.0	60.56910569105691	54.268292682926834
53	472.0	308.0	52.03252032520326	53.04878048780488
54	316.0	256.0	67.88617886178862	60.97560975609756
55	444.0	340.0	54.87804878048781	48.170731707317074
56	392.0	340.0	60.16260162601627	48.170731707317074
57	496.0	348.0	49.59349593495935	46.95121951219512
58	476.0	352.0	51.6260162601626	46.34146341463415
59	508.0	344.0	48.3739837398374	47.5609756097561
60	512.0	348.0	47.96747967479675	46.95121951219512
61	312.0	264.0	68.29268292682927	59.756097560975604
62	404.0	304.0	58.94308943089431	53.65853658536586
63	448.0	328.0	54.47154471544715	50.0
64	472.0	308.0	52.03252032520326	53.04878048780488
65	508.0	348.0	48.3739837398374	46.95121951219512
66	464.0	340.0	52.84552845528455	48.170731707317074
67	296.0	248.0	69.91869918699187	62.19512195121951
68	468.0	308.0	52.4390243902439	53.04878048780488
69	512.0	348.0	47.96747967479675	46.95121951219512
70	512.0	344.0	47.96747967479675	47.5609756097561
71	512.0	352.0	47.96747967479675	46.34146341463415
72	368.0	280.0	62.601626016260155	57.3170731707317
73	312.0	272.0	68.29268292682927	58.536585365853654
74	512.0	348.0	47.96747967479675	46.95121951219512
75	296.0	264.0	69.91869918699187	59.756097560975604
76	472.0	308.0	52.03252032520326	53.04878048780488
77	432.0	332.0	56.09756097560976	49.390243902439025
78	304.0	264.0	69.10569105691057	59.756097560975604
79	472.0	308.0	52.03252032520326	53.04878048780488
80	400.0	288.0	59.34959349593496	56.09756097560976
81	288.0	252.0	70.73170731707317	61.58536585365854
82	432.0	348.0	56.09756097560976	46.95121951219512
83	364.0	284.0	63.00813008130082	56.70731707317073
84	336.0	284.0	65.85365853658537	56.70731707317073
85	512.0	348.0	47.96747967479675	46.95121951219512
86	464.0	364.0	52.84552845528455	44.51219512195122
87	472.0	308.0	52.03252032520326	53.04878048780488
88	452.0	336.0	54.0650406504065	48.78048780487805
89	316.0	276.0	67.88617886178862	57.92682926829268
90	472.0	308.0	52.03252032520326	53.04878048780488
91	496.0	348.0	49.59349593495935	46.95121951219512
92	332.0	272.0	66.26016260162602	58.536585365853654
93	296.0	268.0	69.91869918699187	59.14634146341463
94	328.0	288.0	66.66666666666666	56.09756097560976
95	300.0	248.0	69.51219512195121	62.19512195121951
96	348.0	264.0	64.63414634146342	59.756097560975604
97	512.0	348.0	47.96747967479675	46.95121951219512
98	460.0	352.0	53.2520325203252	46.34146341463415
99	452.0	348.0	54.0650406504065	46.95121951219512
100	356.0	296.0	63.82113821138211	54.87804878048781
101	308.0	264.0	68.69918699186992	59.756097560975604
102	360.0	300.0	63.41463414634146	54.268292682926834
103	484.0	348.0	50.81300813008131	46.95121951219512
104	460.0	292.0	53.2520325203252	55.487804878048784
105	292.0	260.0	70.32520325203252	60.36585365853659
106	452.0	324.0	54.0650406504065	50.609756097560975
107	356.0	252.0	63.82113821138211	61.58536585365854
108	472.0	308.0	52.03252032520326	53.04878048780488
109	456.0	296.0	53.65853658536586	54.87804878048781
110	512.0	348.0	47.96747967479675	46.95121951219512
111	512.0	348.0	47.96747967479675	46.95121951219512
112	320.0	280.0	67.47967479674797	57.3170731707317
113	304.0	260.0	69.10569105691057	60.36585365853659
114	368.0	312.0	62.601626016260155	52.4390243902439
115	464.0	304.0	52.84552845528455	53.65853658536586
116	472.0	308.0	52.03252032520326	53.04878048780488
117	296.0	276.0	69.91869918699187	57.92682926829268
118	304.0	284.0	69.10569105691057	56.70731707317073
119	496.0	348.0	49.59349593495935	46.95121951219512
120	452.0	328.0	54.0650406504065	50.0
121	372.0	268.0	62.19512195121951	59.14634146341463
122	448.0	328.0	54.47154471544715	50.0
123	368.0	256.0	62.601626016260155	60.97560975609756
124	340.0	264.0	65.4471544715447	59.756097560975604
125	284.0	256.0	71.13821138211382	60.97560975609756
126	444.0	336.0	54.87804878048781	48.78048780487805
127	300.0	268.0	69.51219512195121	59.14634146341463
128	460.0	292.0	53.2520325203252	55.487804878048784
129	472.0	308.0	52.03252032520326	53.04878048780488
130	472.0	308.0	52.03252032520326	53.04878048780488
131	508.0	348.0	48.3739837398374	46.95121951219512
132	292.0	224.0	70.32520325203252	65.85365853658537
133	272.0	256.0	72.35772357723577	60.97560975609756
134	436.0	288.0	55.6910569105691	56.09756097560976
135	512.0	348.0	47.96747967479675	46.95121951219512
136	472.0	308.0	52.03252032520326	53.04878048780488
137	272.0	268.0	72.35772357723577	59.14634146341463
138	476.0	352.0	51.6260162601626	46.34146341463415
139	492.0	348.0	50.0	46.95121951219512
140	312.0	272.0	68.29268292682927	58.536585365853654
141	444.0	296.0	54.87804878048781	54.87804878048781
142	292.0	264.0	70.32520325203252	59.756097560975604
143	332.0	272.0	66.26016260162602	58.536585365853654
144	464.0	304.0	52.84552845528455	53.65853658536586
145	348.0	304.0	64.63414634146342	53.65853658536586
146	280.0	252.0	71.54471544715447	61.58536585365854
147	380.0	328.0	61.382113821138205	50.0
148	472.0	312.0	52.03252032520326	52.4390243902439
149	292.0	264.0	70.32520325203252	59.756097560975604
150	464.0	356.0	52.84552845528455	45.73170731707317
151	392.0	320.0	60.16260162601627	51.21951219512195
152	440.0	348.0	55.28455284552846	46.95121951219512
153	444.0	340.0	54.87804878048781	48.170731707317074
154	472.0	308.0	52.03252032520326	53.04878048780488
155	356.0	268.0	63.82113821138211	59.14634146341463
156	400.0	260.0	59.34959349593496	60.36585365853659
157	284.0	264.0	71.13821138211382	59.756097560975604
158	500.0	348.0	49.1869918699187	46.95121951219512
159	512.0	348.0	47.96747967479675	46.95121951219512
160	464.0	348.0	52.84552845528455	46.95121951219512
161	472.0	308.0	52.03252032520326	53.04878048780488
162	308.0	264.0	68.69918699186992	59.756097560975604
163	280.0	248.0	71.54471544715447	62.19512195121951
164	292.0	260.0	70.32520325203252	60.36585365853659
165	452.0	336.0	54.0650406504065	48.78048780487805
166	472.0	308.0	52.03252032520326	53.04878048780488
167	276.0	256.0	71.95121951219512	60.97560975609756
168	300.0	220.0	69.51219512195121	66.46341463414635
169	300.0	268.0	69.51219512195121	59.14634146341463
170	444.0	284.0	54.87804878048781	56.70731707317073
171	268.0	264.0	72.76422764227642	59.756097560975604
172	472.0	308.0	52.03252032520326	53.04878048780488
173	472.0	308.0	52.03252032520326	53.04878048780488
174	372.0	300.0	62.19512195121951	54.268292682926834
175	300.0	256.0	69.51219512195121	60.97560975609756
176	288.0	264.0	70.73170731707317	59.756097560975604
177	284.0	260.0	71.13821138211382	60.36585365853659
178	472.0	312.0	52.03252032520326	52.4390243902439
179	324.0	296.0	67.07317073170732	54.87804878048781
180	300.0	268.0	69.51219512195121	59.14634146341463
181	332.0	236.0	66.26016260162602	64.02439024390245
182	388.0	300.0	60.56910569105691	54.268292682926834
183	364.0	296.0	63.00813008130082	54.87804878048781
184	320.0	260.0	67.47967479674797	60.36585365853659
185	324.0	240.0	67.07317073170732	63.41463414634146
186	436.0	320.0	55.6910569105691	51.21951219512195
187	448.0	328.0	54.47154471544715	50.0
188	336.0	256.0	65.85365853658537	60.97560975609756
189	512.0	348.0	47.96747967479675	46.95121951219512
