0	416.0	316.0	57.72357723577236	51.829268292682926	10.126582278481013	89.87341772151899
1	356.0	308.0	63.82113821138211	53.04878048780488	22.07792207792208	77.92207792207793
2	408.0	264.0	58.536585365853654	59.756097560975604	50.0	50.0
3	272.0	204.0	72.35772357723577	68.90243902439023	52.94117647058824	47.05882352941176
4	268.0	236.0	72.76422764227642	64.02439024390245	16.94915254237288	83.05084745762711
5	180.0	152.0	81.70731707317073	76.82926829268293	50.0	50.0
6	152.0	164.0	84.5528455284553	75.0	43.90243902439025	56.09756097560976
7	264.0	152.0	73.17073170731707	76.82926829268293	94.73684210526315	5.263157894736842
8	232.0	164.0	76.42276422764228	75.0	58.536585365853654	41.46341463414634
9	240.0	208.0	75.60975609756098	68.29268292682927	90.38461538461539	9.615384615384617
10	120.0	112.0	87.8048780487805	82.92682926829268	42.857142857142854	57.14285714285714
11	200.0	164.0	79.67479674796748	75.0	97.5609756097561	2.4390243902439024
12	112.0	88.0	88.6178861788618	86.58536585365853	27.27272727272727	72.72727272727273
13	104.0	100.0	89.43089430894308	84.7560975609756	60.0	40.0
14	164.0	104.0	83.33333333333334	84.14634146341463	76.92307692307693	23.076923076923077
15	84.0	116.0	91.46341463414635	82.3170731707317	48.275862068965516	51.724137931034484
16	208.0	132.0	78.86178861788618	79.8780487804878	15.151515151515152	84.84848484848484
17	212.0	128.0	78.45528455284553	80.48780487804879	90.625	9.375
18	324.0	216.0	67.07317073170732	67.07317073170732	0.0	100.0
19	164.0	128.0	83.33333333333334	80.48780487804879	12.5	87.5
20	64.0	68.0	93.4959349593496	89.63414634146342	41.17647058823529	58.82352941176471
21	60.0	80.0	93.90243902439023	87.8048780487805	35.0	65.0
22	80.0	88.0	91.869918699187	86.58536585365853	77.27272727272727	22.727272727272727
23	152.0	164.0	84.5528455284553	75.0	9.75609756097561	90.2439024390244
24	92.0	76.0	90.65040650406505	88.41463414634147	31.57894736842105	68.42105263157895
25	72.0	88.0	92.6829268292683	86.58536585365853	72.72727272727273	27.27272727272727
26	88.0	68.0	91.05691056910568	89.63414634146342	35.294117647058826	64.70588235294117
27	116.0	128.0	88.21138211382113	80.48780487804879	90.625	9.375
28	76.0	64.0	92.27642276422763	90.2439024390244	37.5	62.5
29	80.0	68.0	91.869918699187	89.63414634146342	82.35294117647058	17.647058823529413
30	64.0	72.0	93.4959349593496	89.02439024390245	61.111111111111114	38.88888888888889
31	84.0	84.0	91.46341463414635	87.1951219512195	95.23809523809523	4.761904761904762
32	52.0	64.0	94.71544715447155	90.2439024390244	56.25	43.75
33	80.0	88.0	91.869918699187	86.58536585365853	86.36363636363636	13.636363636363635
34	76.0	92.0	92.27642276422763	85.97560975609755	34.78260869565217	65.21739130434783
35	52.0	56.0	94.71544715447155	91.46341463414635	21.428571428571427	78.57142857142857
36	56.0	88.0	94.3089430894309	86.58536585365853	81.81818181818183	18.181818181818183
37	56.0	80.0	94.3089430894309	87.8048780487805	30.0	70.0
38	36.0	72.0	96.34146341463415	89.02439024390245	38.88888888888889	61.111111111111114
39	44.0	76.0	95.52845528455285	88.41463414634147	36.84210526315789	63.1578947368421
40	40.0	48.0	95.9349593495935	92.6829268292683	50.0	50.0
41	120.0	104.0	87.8048780487805	84.14634146341463	96.15384615384616	3.8461538461538463
42	128.0	84.0	86.99186991869918	87.1951219512195	90.47619047619048	9.523809523809524
43	60.0	64.0	93.90243902439023	90.2439024390244	87.5	12.5
44	68.0	92.0	93.08943089430895	85.97560975609755	100.0	0.0
45	44.0	76.0	95.52845528455285	88.41463414634147	36.84210526315789	63.1578947368421
46	36.0	52.0	96.34146341463415	92.07317073170732	69.23076923076923	30.76923076923077
47	28.0	60.0	97.15447154471545	90.85365853658537	40.0	60.0
48	32.0	60.0	96.7479674796748	90.85365853658537	33.33333333333333	66.66666666666666
49	52.0	72.0	94.71544715447155	89.02439024390245	27.77777777777778	72.22222222222221
50	20.0	44.0	97.96747967479675	93.29268292682927	54.54545454545454	45.45454545454545
51	32.0	68.0	96.7479674796748	89.63414634146342	58.82352941176471	41.17647058823529
52	44.0	84.0	95.52845528455285	87.1951219512195	80.95238095238095	19.047619047619047
53	28.0	64.0	97.15447154471545	90.2439024390244	93.75	6.25
54	80.0	96.0	91.869918699187	85.36585365853658	87.5	12.5
55	16.0	68.0	98.3739837398374	89.63414634146342	35.294117647058826	64.70588235294117
56	76.0	108.0	92.27642276422763	83.53658536585365	37.03703703703704	62.96296296296296
57	32.0	68.0	96.7479674796748	89.63414634146342	58.82352941176471	41.17647058823529
58	0.0	80.0	100.0	87.8048780487805	60.0	40.0
59	0.0	80.0	100.0	87.8048780487805	60.0	40.0
60	0.0	80.0	100.0	87.8048780487805	60.0	40.0
61	0.0	80.0	100.0	87.8048780487805	60.0	40.0
62	0.0	80.0	100.0	87.8048780487805	60.0	40.0
63	0.0	80.0	100.0	87.8048780487805	60.0	40.0
64	0.0	80.0	100.0	87.8048780487805	60.0	40.0
65	0.0	80.0	100.0	87.8048780487805	60.0	40.0
66	0.0	80.0	100.0	87.8048780487805	60.0	40.0
67	0.0	80.0	100.0	87.8048780487805	60.0	40.0
68	0.0	80.0	100.0	87.8048780487805	60.0	40.0
69	0.0	80.0	100.0	87.8048780487805	60.0	40.0
70	0.0	80.0	100.0	87.8048780487805	60.0	40.0
71	0.0	80.0	100.0	87.8048780487805	60.0	40.0
72	0.0	80.0	100.0	87.8048780487805	60.0	40.0
73	0.0	80.0	100.0	87.8048780487805	60.0	40.0
74	0.0	80.0	100.0	87.8048780487805	60.0	40.0
75	0.0	80.0	100.0	87.8048780487805	60.0	40.0
76	0.0	80.0	100.0	87.8048780487805	60.0	40.0
77	0.0	80.0	100.0	87.8048780487805	60.0	40.0
78	0.0	80.0	100.0	87.8048780487805	60.0	40.0
79	0.0	80.0	100.0	87.8048780487805	60.0	40.0
80	0.0	80.0	100.0	87.8048780487805	60.0	40.0
81	0.0	80.0	100.0	87.8048780487805	60.0	40.0
82	0.0	80.0	100.0	87.8048780487805	60.0	40.0
83	0.0	80.0	100.0	87.8048780487805	60.0	40.0
84	0.0	80.0	100.0	87.8048780487805	60.0	40.0
85	0.0	80.0	100.0	87.8048780487805	60.0	40.0
86	0.0	80.0	100.0	87.8048780487805	60.0	40.0
87	0.0	80.0	100.0	87.8048780487805	60.0	40.0
88	0.0	80.0	100.0	87.8048780487805	60.0	40.0
89	0.0	80.0	100.0	87.8048780487805	60.0	40.0
90	0.0	80.0	100.0	87.8048780487805	60.0	40.0
91	0.0	80.0	100.0	87.8048780487805	60.0	40.0
92	0.0	80.0	100.0	87.8048780487805	60.0	40.0
93	0.0	80.0	100.0	87.8048780487805	60.0	40.0
94	0.0	80.0	100.0	87.8048780487805	60.0	40.0
95	0.0	80.0	100.0	87.8048780487805	60.0	40.0
96	0.0	80.0	100.0	87.8048780487805	60.0	40.0
97	0.0	80.0	100.0	87.8048780487805	60.0	40.0
98	0.0	80.0	100.0	87.8048780487805	60.0	40.0
99	0.0	80.0	100.0	87.8048780487805	60.0	40.0
100	0.0	80.0	100.0	87.8048780487805	60.0	40.0
101	0.0	80.0	100.0	87.8048780487805	60.0	40.0
102	0.0	80.0	100.0	87.8048780487805	60.0	40.0
103	0.0	80.0	100.0	87.8048780487805	60.0	40.0
104	0.0	80.0	100.0	87.8048780487805	60.0	40.0
105	0.0	80.0	100.0	87.8048780487805	60.0	40.0
106	0.0	80.0	100.0	87.8048780487805	60.0	40.0
107	0.0	80.0	100.0	87.8048780487805	60.0	40.0
108	0.0	80.0	100.0	87.8048780487805	60.0	40.0
109	0.0	80.0	100.0	87.8048780487805	60.0	40.0
110	0.0	80.0	100.0	87.8048780487805	60.0	40.0
111	0.0	80.0	100.0	87.8048780487805	60.0	40.0
112	0.0	80.0	100.0	87.8048780487805	60.0	40.0
113	0.0	80.0	100.0	87.8048780487805	60.0	40.0
114	0.0	80.0	100.0	87.8048780487805	60.0	40.0
115	0.0	80.0	100.0	87.8048780487805	60.0	40.0
116	0.0	80.0	100.0	87.8048780487805	60.0	40.0
117	0.0	80.0	100.0	87.8048780487805	60.0	40.0
118	0.0	80.0	100.0	87.8048780487805	60.0	40.0
119	0.0	80.0	100.0	87.8048780487805	60.0	40.0
120	0.0	80.0	100.0	87.8048780487805	60.0	40.0
121	0.0	80.0	100.0	87.8048780487805	60.0	40.0
122	0.0	80.0	100.0	87.8048780487805	60.0	40.0
123	0.0	80.0	100.0	87.8048780487805	60.0	40.0
124	0.0	80.0	100.0	87.8048780487805	60.0	40.0
125	0.0	80.0	100.0	87.8048780487805	60.0	40.0
126	0.0	80.0	100.0	87.8048780487805	60.0	40.0
127	0.0	80.0	100.0	87.8048780487805	60.0	40.0
128	0.0	80.0	100.0	87.8048780487805	60.0	40.0
129	0.0	80.0	100.0	87.8048780487805	60.0	40.0
130	0.0	80.0	100.0	87.8048780487805	60.0	40.0
131	0.0	80.0	100.0	87.8048780487805	60.0	40.0
132	0.0	80.0	100.0	87.8048780487805	60.0	40.0
133	0.0	80.0	100.0	87.8048780487805	60.0	40.0
134	0.0	80.0	100.0	87.8048780487805	60.0	40.0
135	0.0	80.0	100.0	87.8048780487805	60.0	40.0
