0	110.1533990936277	79.11879247542198
1	75.47021198380776	58.19654467129962
2	66.90919144803863	52.767161463723
3	78.18634118018736	67.87250523541884
4	58.902949624857115	50.99325835660534
5	58.5636189215531	50.371382366400276
6	51.7504595364352	49.44434518212022
7	52.74727403926927	47.06802918980953
8	51.22895570330161	47.788176084754305
9	43.62516907185545	42.08740932795157
10	44.230428928203274	42.955782662815544
11	47.76465911835099	45.39410872569407
12	41.86633401056992	42.66763723207606
13	39.90019833206769	41.26049939356561
14	37.792783278904984	39.11684293885278
15	39.23643402837473	41.94595212254219
16	37.62028935971787	39.00318822104847
17	39.96380309460048	40.84844872118222
18	36.551642324790166	36.15929511668537
19	37.32088423959329	40.40471555404842
20	39.65549144370671	41.304487226267234
21	38.21482602879195	38.553806597734734
22	36.098536713693306	37.658928132295515
23	32.527190489240375	35.458162343875955
24	34.58353844356224	34.769082553383235
25	33.91101100785766	35.244465072725625
26	39.43761849121078	39.13492320805252
27	29.265191165321912	30.59444354516168
28	25.991438731675686	27.249523944430948
29	26.50349504355265	28.411172994206787
30	23.575430919662963	24.908762347900666
31	25.424507837106827	26.554573452776893
32	24.785791518483524	26.313791801064554
33	25.054393068308705	25.09658989095886
34	22.828828558367295	23.12517737018962
35	25.40798276267697	25.4827643744798
36	24.95449499563591	25.168941604637283
37	23.561359267453675	24.621831614820355
38	21.79580238878074	22.025416345686125
39	23.064377185774998	22.818025697412175
40	22.401271277004852	23.42924482848313
41	21.305103047166064	22.738608372797884
42	21.470151994768987	22.770522661591812
43	20.77655486950821	21.947298546010586
44	22.860284954611853	22.92848629265801
45	22.65000800809606	23.687382215223383
46	22.28722593211408	22.07396458888487
47	25.454571781673916	24.706348116285312
48	22.343205236801758	22.70594605041705
49	21.625085490311022	22.241655709577334
50	26.22469161703099	25.223828661226534
51	21.667428100225248	21.97597731275408
52	22.704001980155983	21.92129045863735
53	20.37507605383284	21.508115732627303
54	26.357429649633865	23.716889606191327
55	21.288053461175277	22.132423363750465
56	20.35710209854892	21.356284100795
57	19.724314057473244	20.8463980640728
58	27.196258561654915	25.14642551554656
59	21.86850055052008	21.29193970955854
60	21.608116492248126	21.434614191082442
61	22.412144222540018	22.730769102802803
62	23.37562482537956	22.759402603982988
63	21.92939417949191	21.994594182547335
64	21.76845539970442	22.025014265652086
65	21.263869971839956	22.32250523781533
66	21.819069861086025	23.307369163458713
67	20.07790957393361	21.218859940397824
68	20.149947169153958	21.684818189183602
69	19.87557124205898	20.78359055295982
70	19.77586082871655	20.109785640552513
71	21.06213659164416	21.508583246404253
72	19.88973320098061	20.37428083364299
